UserId,ActivityCount,ActivityKeep,ActivityUsed,IntegralCurrentPoints,IntegralUsed,IngegralTotal,IntegralFrequency,IntegralAvgPointsDay,IntegralScanCount,IntegralScanTotal,IntegralScanFrequency,IntegralCheckinCount,IntegralCheckinFrequency,LoyaltyIsAutoLost,OrderCount,OrderFrequency,OrderItemCount,OrderAvgPrice,OrderProvinceCity,OrderAvgPoint,BabyCount,User_iCreator,ClientCode,MemberState
43758,0,0.0,0.0,0.0,0.0,1692,0.0,3.694323144,9,1692,0.0,0,0.0,1,1,0.0,2,0,-1,936,0.0,3.0,25984.0,4
43760,0,0.0,0.0,0.0,0.0,5737,0.816,14.901298701,31,5737,8157.895,0,0.0,1,2,19.0,2,0,-1,3258,1.0,1962.0,18699.0,4
43761,0,0.0,0.0,0.0,0.0,3516,0.0,9.132467532,14,3516,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1962.0,18699.0,4
43764,0,0.0,0.0,0.0,0.0,7148,0.706,19.691460055,36,7148,7058.824,0,0.0,1,3,0.0,3,0,-1,1048,1.0,1965.0,18693.0,4
437662,0,0.0,0.0,100.0,3724.0,3824,0.05,8.612612612,22,3794,496.614,3,147.33299255371094,1,1,0.0,1,0,131,3456,1.0,3592.0,6377.0,4
4379,0,0.0,0.0,0.0,0.0,3509,0.0,6.210619469,13,3509,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1016.0,3027.0,4
43793,0,0.0,0.0,0.0,0.0,2823,0.0,7.48806366,25,2823,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,15702.0,16941.0,4
43796,0,0.0,0.0,0.0,0.0,5878,0.648,15.843665768,35,5878,6481.481,0,0.0,1,1,0.0,1,0,-1,2976,1.0,15702.0,16941.0,4
43800,0,0.0,0.0,0.0,0.0,3504,0.0,6.302158273,20,3504,0.0,0,0.0,1,2,0.0,2,0,-1,3828,1.0,4143.0,16742.0,4
438170,0,0.0,0.0,12.0,17880.0,17892,0.327,35.01369863,69,17862,3270.142,3,53.0,1,5,42.0,5,0,33,3576,2.0,10143.0,21827.0,4
438173,0,0.0,0.0,384.0,3060.0,3444,0.0,8.420537897,13,3444,0.0,0,0.0,1,1,0.0,1,0,9,3060,1.0,23504.0,25839.0,4
43824,0,0.0,0.0,0.0,0.0,6690,0.362,10.552050473,25,6690,3623.188,0,0.0,1,2,0.0,2,0,-1,3336,1.0,3543.0,23721.0,4
438307,0,0.0,0.0,536.0,288.0,824,0.006,1.695473251,3,824,61.856,0,0.0,1,0,0.0,0,0,90,0,1.0,11638.0,11719.0,4
438345,0,0.0,0.0,1839.0,0.0,1839,0.034,3.106418918,10,1799,335.57,4,74.25,1,0,0.0,0,0,-1,0,1.0,2336.0,18647.0,4
438399,0,0.0,0.0,10.0,556.0,566,0.074,1.225108225,2,546,740.741,2,218.5,1,0,0.0,0,0,136,0,2.0,23504.0,25839.0,4
438588,0,0.0,0.0,248.0,0.0,248,0.0,0.489151873,1,248,0.0,0,0.0,1,0,0.0,0,0,9,0,1.0,5337.0,14124.0,2
438668,0,0.0,0.0,1222.0,0.0,1222,0.027,2.56722689,4,1112,270.27,11,4.727000236511231,1,0,0.0,0,0,28,0,1.0,2568.0,21069.0,4
438786,1,8227.0,1.0,10.0,255.0,265,0.0,0.469026548,1,255,0.0,1,0.0,1,1,0.0,1,0,221,255,1.0,20761.0,12849.0,2
439064,0,0.0,0.0,288.0,0.0,288,0.0,0.511545293,1,278,0.0,1,0.0,1,0,0.0,0,0,142,0,1.0,5364.0,14115.0,2
43922,0,0.0,0.0,0.0,0.0,6056,0.159,2.88518342,22,6056,1594.203,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,21590.0,4
4393,0,0.0,0.0,0.0,0.0,6204,0.917,4.323344947,33,6204,9166.667,0,0.0,1,2,17.5,2,0,-1,3216,0.0,4.0,18788.0,4
43933,0,0.0,0.0,0.0,0.0,248,0.0,0.629441624,1,248,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,3044.0,21533.0,2
439427,0,0.0,-1.0,285.0,0.0,285,0.0,0.787292817,1,255,0.0,3,2.3329999446868896,1,0,0.0,0,0,9,0,1.0,18987.0,14624.0,2
439448,0,0.0,0.0,288.0,0.0,288,0.0,0.496551724,1,288,0.0,0,0.0,1,0,0.0,0,0,43,0,1.0,22507.0,11121.0,2
439664,0,0.0,0.0,339.0,5042.0,5381,0.05,12.751184834,21,5381,501.193,0,0.0,1,1,0.0,1,0,173,3216,1.0,22673.0,11095.0,4
439895,0,0.0,0.0,278.0,298.0,576,0.005,1.573770491,2,576,54.795,0,0.0,1,0,0.0,0,0,56,0,1.0,3717.0,16919.0,4
440025,0,0.0,0.0,108.0,3336.0,3444,0.0,7.406451612,13,3444,0.0,0,0.0,1,1,0.0,1,0,3,3336,1.0,3727.0,16911.0,4
440126,0,0.0,0.0,754.0,3472.0,4226,0.044,10.863753213,17,4216,437.018,1,0.0,1,0,0.0,0,0,45,0,1.0,26613.0,14361.0,4
44030,0,0.0,0.0,0.0,0.0,1200,0.0,0.823610157,13,1200,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,20995.0,4
440424,0,0.0,0.0,536.0,288.0,824,0.006,1.648,3,824,60.12,0,0.0,1,0,0.0,0,0,90,0,1.0,11635.0,11716.0,4
440442,0,0.0,0.0,268.0,0.0,268,0.0,0.522417153,1,268,0.0,0,0.0,1,0,0.0,0,0,28,0,1.0,2530.0,21100.0,2
440452,0,0.0,0.0,20.0,1275.0,1295,0.03,2.191201353,5,1275,303.03,2,142.5,1,0,0.0,0,0,108,0,1.0,26538.0,15810.0,4
440489,0,0.0,0.0,10.0,298.0,308,0.0,0.731591448,1,298,0.0,1,0.0,1,0,0.0,0,0,80,0,1.0,18334.0,446.0,2
440686,0,0.0,0.0,265.0,0.0,265,0.0,0.513565891,1,255,0.0,1,0.0,1,0,0.0,0,0,176,0,1.0,26734.0,14299.0,2
440735,0,0.0,0.0,85.0,6792.0,6877,0.424,12.480943738,28,6867,4242.424,1,0.0,1,2,32.5,2,0,136,3396,2.0,26755.0,13258.0,4
440962,0,0.0,0.0,10.0,288.0,298,0.0,0.659292035,1,288,0.0,1,0.0,1,0,0.0,0,0,156,0,2.0,3877.0,16851.0,2
44097,0,0.0,0.0,0.0,0.0,258,0.0,0.567032967,1,258,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,3849.0,16865.0,2
44098,0,0.0,0.0,0.0,0.0,1657,0.155,2.927561837,18,1657,1551.724,0,0.0,1,0,0.0,0,0,-1,0,1.0,3849.0,16865.0,4
441213,0,0.0,0.0,3472.0,0.0,3472,0.0,6.702702702,14,3472,0.0,0,0.0,1,0,0.0,0,0,44,0,1.0,14251.0,19104.0,4
441218,0,0.0,0.0,10.0,3634.0,3644,0.024,6.542190305,13,3634,242.086,1,0.0,1,1,0.0,1,0,56,3336,1.0,23504.0,25839.0,4
44128,0,0.0,0.0,0.0,0.0,276,0.0,0.631578947,3,276,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,3849.0,16865.0,4
441298,0,0.0,0.0,2184.0,0.0,2184,0.101,3.746140651,8,2184,1012.658,0,0.0,1,0,0.0,0,0,174,0,1.0,3073.0,20920.0,4
441546,0,0.0,0.0,188.0,6432.0,6620,0.048,12.259259259,26,6610,482.375,1,0.0,1,2,18.0,2,0,80,3216,1.0,19016.0,411.0,4
441709,0,0.0,0.0,1736.0,0.0,1736,0.0,3.875,7,1736,0.0,0,0.0,1,0,0.0,0,0,194,0,1.0,24167.0,19659.0,4
441723,0,0.0,0.0,4.0,7450.0,7454,0.074,19.615789473,28,7444,736.842,1,0.0,1,2,17.0,2,0,33,3576,1.0,18156.0,963.0,4
44182,0,0.0,0.0,0.0,0.0,292,0.0,0.743002544,4,292,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,21833.0,4
441844,0,0.0,0.0,298.0,90.0,388,0.003,0.654300168,2,378,33.784,1,0.0,1,0,0.0,0,0,4,0,1.0,12415.0,8317.0,4
44196,0,0.0,0.0,0.0,0.0,3452,0.069,3.922727272,15,3452,694.444,0,0.0,1,0,0.0,0,0,-1,0,1.0,3572.0,21833.0,4
441990,0,0.0,0.0,325.0,0.0,325,0.0,0.855263157,1,255,0.0,7,5.428999900817871,1,0,0.0,0,0,123,0,2.0,15243.0,25839.0,2
442022,0,0.0,0.0,2246.0,2976.0,5222,1.349,11.604444444,58,5222,13488.372,0,0.0,1,1,0.0,1,0,174,2976,1.0,19879.0,20920.0,4
44215,0,0.0,0.0,0.0,0.0,3428,0.0,6.067256637,13,3428,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1016.0,3027.0,4
44218,0,0.0,0.0,0.0,0.0,483,0.0,1.238461538,4,483,0.0,0,0.0,1,2,0.5,2,0,-1,912,1.0,9491.0,13918.0,4
442182,0,0.0,0.0,496.0,0.0,496,0.0,1.117117117,2,496,0.0,0,0.0,1,0,0.0,0,0,71,0,1.0,15201.0,17122.0,4
44222,0,0.0,0.0,0.0,0.0,3588,0.0,6.350442477,14,3588,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,1016.0,3027.0,4
442320,0,0.0,0.0,2561.0,3816.0,6377,0.154,12.054820415,23,6137,1543.624,0,0.0,1,1,0.0,1,0,176,3216,1.0,26734.0,14299.0,4
442358,0,0.0,0.0,354.0,798.0,1152,0.007,2.053475935,4,1132,73.394,1,0.0,1,0,0.0,0,0,56,0,1.0,3725.0,16913.0,4
44238,0,0.0,0.0,0.0,0.0,2830,0.058,2.554151624,10,2830,584.795,0,0.0,1,0,0.0,0,0,-1,0,1.0,1637.0,11531.0,4
44271,0,0.0,0.0,0.0,0.0,1020,0.0,1.072555205,4,1020,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,1638.0,11532.0,4
442755,0,0.0,0.0,446.0,100.0,546,0.074,0.931740614,2,546,740.741,0,0.0,1,0,0.0,0,0,104,0,1.0,12093.0,21324.0,4
443034,0,0.0,0.0,4008.0,298.0,4306,0.036,7.661921708,20,4296,356.506,1,0.0,1,0,0.0,0,0,24,0,1.0,3497.0,17270.0,4
44305,0,0.0,0.0,0.0,0.0,3492,7.8,8.708229426,39,3492,78000.0,0,0.0,1,2,28.0,2,0,-1,816,1.0,8299.0,9226.0,4
443204,0,0.0,0.0,118.0,3456.0,3574,0.0,7.414937759,13,3574,0.0,0,0.0,1,1,0.0,1,0,6,3456,1.0,3747.0,16898.0,4
443477,0,0.0,0.0,10.0,298.0,308,0.0,0.848484848,1,298,0.0,1,0.0,1,0,0.0,0,0,33,0,1.0,18150.0,969.0,2
44349,0,0.0,0.0,0.0,0.0,3597,0.0,7.588607594,16,3597,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,5473.0,14074.0,4
443554,0,0.0,0.0,2114.0,3594.0,5708,0.036,9.724020442,21,5698,358.362,1,0.0,1,1,0.0,1,0,28,3336,1.0,2687.0,19858.0,4
4436,0,0.0,0.0,0.0,0.0,288,0.0,0.511545293,1,258,0.0,3,3.6670000553131104,1,0,0.0,0,0,-1,0,1.0,1936.0,11547.0,2
443624,0,0.0,0.0,1530.0,0.0,1530,0.0,2.554257095,3,270,0.0,126,1.1430000066757202,1,0,0.0,0,0,81,0,1.0,17202.0,15351.0,4
443650,1,9221.0,1.0,1030.0,255.0,1285,0.227,3.157248157,5,1275,2272.727,1,0.0,1,1,0.0,1,0,123,255,2.0,8040.0,25839.0,4
443805,0,0.0,0.0,1370.0,0.0,1370,0.014,3.200934579,6,1370,140.515,0,0.0,1,0,0.0,0,0,26,0,1.0,20689.0,12859.0,4
443846,0,0.0,0.0,298.0,0.0,298,0.0,0.784210526,1,288,0.0,1,0.0,1,0,0.0,0,0,12,0,1.0,26727.0,14305.0,2
44385,0,0.0,0.0,0.0,0.0,6108,1.087,2.932309169,25,5848,10869.565,26,1.1920000314712524,1,3,8.333000183105469,3,0,-1,3032,0.0,4.0,22016.0,4
443886,1,7674.0,1.0,108.0,6894.0,7002,0.061,12.616216216,14,3822,611.354,223,1.1790000200271606,1,3,75.66699981689453,3,0,126,1665,1.0,19506.0,13838.0,4
44391,0,0.0,0.0,0.0,0.0,9939,0.188,10.71012931,36,9899,1884.817,4,29.5,1,3,37.66699981689453,3,0,-1,3216,1.0,0.0,21123.0,4
44392,0,0.0,0.0,0.0,0.0,19932,0.343,23.176744186,73,19872,3427.23,6,32.16699981689453,1,4,39.5,4,0,-1,4965,1.0,0.0,21124.0,4
443943,0,0.0,0.0,298.0,298.0,596,0.004,1.141762452,2,586,38.314,1,0.0,1,0,0.0,0,0,15,0,1.0,4217.0,16724.0,4
444,0,0.0,0.0,0.0,0.0,3480,0.0,1.998851234,20,3480,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3004.0,4
444098,0,0.0,0.0,596.0,2976.0,3572,0.237,6.676635514,9,2232,2368.421,134,1.5369999408721924,1,1,0.0,1,0,16,2976,1.0,16045.0,16336.0,4
4443,0,0.0,0.0,0.0,0.0,3166,0.0,1.820586543,12,3166,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,23765.0,4
444312,1,6818.0,1.0,98.0,488.0,586,0.012,1.279475982,2,566,115.607,0,0.0,1,1,0.0,1,0,26,288,1.0,20689.0,12859.0,4
44433,0,0.0,0.0,0.0,0.0,3282,0.0,8.458762886,13,3282,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,4422.0,15727.0,4
4444,0,0.0,0.0,0.0,0.0,3076,0.0,3.444568868,12,3076,0.0,0,0.0,1,2,0.0,2,0,-1,8928,0.0,4.0,8870.0,4
44447,0,0.0,0.0,0.0,0.0,11454,0.066,11.593117408,43,11454,657.492,0,0.0,1,2,10.0,2,0,-1,4464,1.0,5388.0,14108.0,4
44450,0,0.0,0.0,0.0,0.0,5370,0.256,12.971014492,20,5370,2564.103,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1437.0,22483.0,4
44456,0,0.0,0.0,0.0,0.0,3273,0.0,8.635883905,13,3273,0.0,0,0.0,1,1,0.0,1,0,-1,864,1.0,1109.0,2972.0,4
444585,0,0.0,0.0,20.0,9648.0,9668,0.696,18.592307692,39,9668,6964.286,0,0.0,1,2,19.0,2,0,156,4824,1.0,21850.0,16843.0,4
444648,0,0.0,0.0,616.0,0.0,616,0.0,1.222222222,2,546,0.0,7,5.571000099182129,1,0,0.0,0,0,21,0,1.0,18845.0,14656.0,4
4447,0,0.0,0.0,0.0,0.0,3116,0.0,1.352430555,12,3106,0.0,1,0.0,1,1,0.0,1,0,-1,3060,0.0,4.0,18703.0,4
444725,0,0.0,0.0,3154.0,5712.0,8866,0.058,15.472949389,33,8866,580.986,0,0.0,1,2,86.0,2,0,37,2856,1.0,23893.0,20449.0,4
44474,0,0.0,0.0,0.0,0.0,2976,0.0,7.831578947,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1519.0,18746.0,4
44480,0,0.0,0.0,0.0,0.0,846,0.275,1.777310924,11,846,2750.0,0,0.0,1,1,0.0,1,0,-1,1080,1.0,3572.0,21833.0,4
444801,0,0.0,0.0,2262.0,506.0,2768,0.022,5.144981412,12,2728,223.048,4,20.25,1,0,0.0,0,0,6,0,1.0,23613.0,20535.0,4
444893,0,0.0,0.0,200.0,12192.0,12392,0.085,21.702276707,48,12392,845.07,0,0.0,1,3,20.0,3,0,63,3968,2.0,1446.0,18784.0,4
44494,0,0.0,0.0,0.0,0.0,3552,0.0,9.347368421,14,3552,0.0,0,0.0,1,1,0.0,2,0,-1,2040,1.0,1604.0,18715.0,4
444950,0,0.0,0.0,4.0,3224.0,3228,0.091,8.130982367,36,3228,906.801,0,0.0,1,1,0.0,1,0,52,2976,1.0,9989.0,3356.0,4
44496,0,0.0,0.0,0.0,0.0,2680,0.0,7.052631578,10,2680,0.0,0,0.0,1,1,0.0,1,0,-1,3216,1.0,1604.0,18715.0,4
445017,0,0.0,0.0,1069.0,3486.0,4555,0.044,11.986842105,16,4345,435.967,21,13.571000099182127,1,0,0.0,0,0,90,0,1.0,23504.0,25839.0,4
44502,0,0.0,0.0,0.0,0.0,3494,0.0,9.194736842,13,3494,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1588.0,18722.0,4
445036,0,0.0,0.0,512.0,6012.0,6524,0.046,11.248275862,24,5474,459.77,102,1.284000039100647,1,2,49.0,2,0,108,2856,1.0,27108.0,2519.0,4
445043,0,0.0,0.0,78.0,3274.0,3352,0.032,7.600907029,14,3342,318.182,1,0.0,1,1,0.0,1,0,52,2976,1.0,9989.0,3356.0,4
445061,0,0.0,0.0,255.0,0.0,255,0.0,0.467032967,1,255,0.0,0,0.0,1,0,0.0,0,0,100,0,1.0,12587.0,21165.0,2
44507,0,0.0,0.0,0.0,0.0,248,0.0,0.284403669,1,248,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,1605.0,18716.0,2
445121,0,0.0,0.0,2728.0,0.0,2728,0.0,6.941475826,11,2728,0.0,0,0.0,1,0,0.0,0,0,15,0,1.0,9056.0,16733.0,4
445123,0,0.0,0.0,428.0,2976.0,3404,0.0,7.091666666,18,3404,0.0,0,0.0,1,1,0.0,1,0,84,2976,1.0,3037.0,21120.0,4
44514,0,0.0,0.0,0.0,0.0,3528,0.0,9.665753424,14,3528,0.0,0,0.0,1,1,0.0,2,0,-1,894,1.0,4654.0,15608.0,4
44530,0,0.0,0.0,0.0,0.0,1752,0.0,4.283618581,22,1752,0.0,0,0.0,1,1,0.0,1,0,-1,1812,1.0,1604.0,18715.0,4
445373,0,0.0,0.0,278.0,0.0,278,0.004,0.595289079,2,278,42.827,0,0.0,1,0,0.0,0,0,26,0,1.0,20689.0,12859.0,4
4454,0,0.0,0.0,0.0,0.0,3513,0.0,7.965986394,14,3513,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,3324.0,17367.0,4
44541,0,0.0,0.0,0.0,0.0,3770,0.046,5.519765739,15,3770,461.538,0,0.0,1,0,0.0,0,0,-1,0,2.0,5023.0,15186.0,4
445614,0,0.0,0.0,10.0,308.0,318,0.0,0.567857142,1,298,0.0,2,279.5,1,0,0.0,0,0,88,0,1.0,23504.0,25839.0,2
44585,0,0.0,0.0,0.0,0.0,3097,0.0,7.590686274,12,3097,0.0,0,0.0,1,1,0.0,1,0,-1,3060,1.0,4892.0,15270.0,4
44596,0,0.0,0.0,0.0,0.0,3216,0.0,8.019950124,12,3216,0.0,0,0.0,1,2,0.0,2,0,-1,3276,1.0,5598.0,14025.0,4
44597,0,0.0,0.0,0.0,0.0,2976,0.0,1.867001254,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,22345.0,4
44600,0,0.0,0.0,0.0,0.0,3049,0.0,7.491400491,12,3049,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,5608.0,6651.0,4
44601,0,0.0,0.0,0.0,0.0,3576,0.0,2.530785562,12,3576,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,22345.0,4
44602,0,0.0,0.0,0.0,0.0,3336,0.0,5.550748752,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1421.0,18793.0,4
44605,0,0.0,0.0,0.0,0.0,15094,0.102,12.911890504,58,15094,1019.332,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1378.0,18796.0,4
446077,0,0.0,0.0,258.0,0.0,258,0.0,0.586363636,1,258,0.0,0,0.0,1,0,0.0,0,0,102,0,1.0,1886.0,20955.0,2
446119,0,0.0,0.0,24.0,6036.0,6060,0.774,11.520912547,24,6060,7741.935,0,0.0,1,2,15.5,2,0,-1,3018,0.0,23504.0,25839.0,4
446212,0,0.0,0.0,7767.0,3073.0,10840,0.089,21.723446893,35,8650,886.076,3,45.0,1,0,0.0,0,0,25,0,1.0,23504.0,25839.0,4
44623,0,0.0,0.0,0.0,0.0,2976,0.0,1.791691751,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,6192,0.0,4.0,2999.0,4
44649,0,0.0,0.0,0.0,0.0,3822,0.486,9.979112271,17,3822,4857.143,0,0.0,1,2,18.0,2,0,-1,3240,1.0,1422.0,18789.0,4
44650,0,0.0,0.0,0.0,0.0,3285,0.0,8.926630434,13,3285,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1475.0,18773.0,4
44654,0,0.0,0.0,0.0,0.0,3600,0.0,6.831119544,50,3600,0.0,0,0.0,1,1,0.0,2,0,-1,1980,1.0,1422.0,18789.0,4
44658,0,0.0,0.0,0.0,0.0,7154,1.051,12.187393526,62,7154,10508.475,0,0.0,1,2,0.0,2,0,-1,4920,1.0,1422.0,18789.0,4
446605,0,0.0,0.0,3450.0,0.0,3450,0.04,8.690176322,16,3450,404.04,0,0.0,1,0,0.0,0,0,37,0,1.0,23893.0,20449.0,4
446644,0,0.0,0.0,248.0,0.0,248,0.0,0.493041749,1,248,0.0,0,0.0,1,0,0.0,0,0,81,0,1.0,17202.0,15351.0,2
44669,0,0.0,0.0,0.0,0.0,3456,0.0,6.063157894,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1560.0,18733.0,4
4467,0,0.0,0.0,0.0,0.0,1583,0.0,4.111688311,9,1583,0.0,0,0.0,1,1,0.0,1,0,-1,3060,1.0,9393.0,13945.0,4
446769,0,0.0,0.0,3484.0,398.0,3882,0.032,8.903669724,14,3852,321.839,2,217.0,1,0,0.0,0,0,105,0,1.0,23504.0,25839.0,4
446831,1,7579.0,1.0,44.0,13162.0,13206,0.095,26.625,47,13206,947.581,0,0.0,1,5,47.59999847412109,5,0,63,2632,2.0,10356.0,13268.0,4
44686,0,0.0,0.0,0.0,0.0,3048,0.0,7.658291457,11,3048,0.0,0,0.0,1,2,37.0,2,0,-1,3276,1.0,1517.0,18745.0,4
446881,0,0.0,0.0,0.0,3216.0,3216,0.0,6.510121457,12,3216,0.0,0,0.0,1,1,0.0,1,0,21,3216,1.0,18848.0,14654.0,4
44692,0,0.0,0.0,0.0,0.0,12900,0.315,13.136456211,70,12900,3153.153,0,0.0,1,2,0.0,2,0,-1,4464,2.0,0.0,25839.0,4
44696,0,0.0,0.0,0.0,0.0,4558,0.271,11.931937172,16,4558,2711.864,0,0.0,1,2,29.5,2,0,-1,3216,1.0,13549.0,3323.0,4
44699,0,0.0,0.0,0.0,0.0,3158,0.0,8.28871391,11,3158,0.0,0,0.0,1,2,0.0,2,0,-1,3456,1.0,13676.0,6746.0,4
447,0,0.0,0.0,0.0,0.0,3416,0.0,7.981308411,17,3416,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1070.0,3004.0,4
44700,0,0.0,0.0,0.0,0.0,4222,0.281,11.504087193,16,4222,2807.018,0,0.0,1,2,28.5,2,0,-1,3156,1.0,1500.0,18751.0,4
44703,0,0.0,0.0,0.0,0.0,3600,0.0,9.75609756,50,3600,0.0,0,0.0,1,1,0.0,2,0,-1,3084,1.0,13672.0,19230.0,4
44705,0,0.0,0.0,0.0,0.0,2705,0.0,7.47237569,13,2705,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1477.0,18755.0,4
44706,0,0.0,0.0,0.0,0.0,12215,1.466,22.495395948,107,12215,14657.534,0,0.0,1,3,12.333000183105469,4,0,-1,3000,1.0,1422.0,18789.0,4
44708,0,0.0,0.0,0.0,0.0,2997,0.0,7.4,12,2997,0.0,0,0.0,1,1,0.0,1,0,-1,6192,1.0,4170.0,16730.0,4
447096,0,0.0,0.0,2090.0,26110.0,28200,0.179,50.447227191,100,28180,1788.909,2,81.0,1,4,52.75,5,0,80,5162,1.0,19311.0,2226.0,4
447104,0,0.0,0.0,566.0,288.0,854,0.006,1.801687763,3,854,63.291,0,0.0,1,0,0.0,0,0,165,0,1.0,15641.0,16980.0,4
44711,0,0.0,0.0,0.0,0.0,7033,2.95,11.702163061,59,7033,29500.0,0,0.0,1,2,18.5,3,0,-1,4168,1.0,1422.0,18789.0,4
447112,0,0.0,0.0,102.0,7552.0,7654,1.438,13.741472172,23,6854,14375.0,77,2.882999897003174,1,2,25.5,2,0,50,3576,1.0,25214.0,3218.0,4
44717,0,0.0,0.0,0.0,0.0,3537,2.286,9.234986945,16,3537,22857.143,0,0.0,1,2,1.5,2,0,-1,1980,1.0,13117.0,20375.0,4
44720,0,0.0,0.0,0.0,0.0,7004,2.143,11.576859504,60,7004,21428.57,0,0.0,1,2,18.5,3,0,-1,2768,1.0,1422.0,18789.0,4
447223,0,0.0,0.0,2266.0,9112.0,11378,0.146,20.03169014,45,11328,1461.039,4,40.0,1,2,80.0,2,0,162,4506,1.0,26746.0,14295.0,4
44723,0,0.0,0.0,0.0,0.0,8428,1.172,14.631944444,68,8428,11724.138,0,0.0,1,2,18.5,3,0,-1,3492,1.0,1422.0,18789.0,4
44725,0,0.0,0.0,0.0,0.0,3319,0.0,9.019021739,13,3319,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1475.0,18773.0,4
447274,0,0.0,0.0,1498.0,0.0,1498,0.05,2.837121212,6,1488,495.868,1,0.0,1,0,0.0,0,0,16,0,1.0,16045.0,16336.0,4
44739,0,0.0,0.0,0.0,0.0,6989,0.51,11.765993265,26,6989,5098.039,0,0.0,1,2,23.0,2,0,-1,3336,1.0,1478.0,18756.0,4
447431,0,0.0,0.0,468.0,258.0,726,0.009,1.541401273,4,726,85.106,0,0.0,1,0,0.0,0,0,26,0,1.0,2823.0,20978.0,4
447493,0,0.0,0.0,72.0,0.0,72,0.0,0.13483146,1,72,0.0,0,0.0,1,0,0.0,0,0,194,0,1.0,24167.0,19659.0,2
447560,0,0.0,0.0,1984.0,0.0,1984,0.0,3.462478184,8,1984,0.0,0,0.0,1,0,0.0,0,0,32,0,1.0,20793.0,16742.0,4
447615,0,0.0,0.0,44.0,6776.0,6820,0.046,13.090211132,21,5960,461.538,31,7.644999980926514,1,2,114.0,2,0,74,2538,1.0,5938.0,5924.0,4
44764,0,0.0,0.0,0.0,0.0,3576,0.0,2.215613382,12,3576,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,22286.0,4
44772,0,0.0,0.0,0.0,0.0,3524,0.0,8.291764705,13,3524,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,4166.0,16733.0,4
447735,0,0.0,0.0,2194.0,6672.0,8866,0.145,15.5,38,8866,1450.382,0,0.0,1,2,47.0,2,0,128,3336,1.0,9074.0,17352.0,4
4478,0,0.0,0.0,0.0,0.0,3600,0.0,2.153110047,14,3600,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,18772.0,4
44780,0,0.0,0.0,0.0,0.0,2494,0.0,4.205733558,10,2494,0.0,0,0.0,1,1,0.0,1,0,-1,5952,1.0,1587.0,6126.0,4
44788,0,0.0,0.0,0.0,0.0,6094,0.0,4.50406504,22,6094,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,7154.0,4
44797,0,0.0,0.0,0.0,0.0,3103,0.0,5.377816291,21,3103,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1365.0,18802.0,4
447982,0,0.0,0.0,256.0,400.0,656,0.0,1.580722891,2,596,0.0,2,8.0,1,0,0.0,0,0,108,0,1.0,6900.0,1160.0,4
4480,0,0.0,0.0,0.0,0.0,3536,0.0,2.253664754,27,3536,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,18750.0,4
44805,0,0.0,0.0,0.0,0.0,2976,0.0,3.800766283,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,3794.0,16878.0,4
